class,credits,displayDays,displayTime,location,occurrenceData,professor,professorRating,semester,semestersOffered,title
LAW 7803-01,2,Tu,9:45am - 11:30am,Kennedy Hall 347,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 585, 'endTime': 690}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tina Ching,,spring2026,"['Spring', 'Fall']",Advanced Legal Research
LAW 7812-01,3,WF,8:45am - 10:05am,Kennedy Hall 147,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 525, 'endTime': 605}], 'Th': [], 'F': [{'startTime': 525, 'endTime': 605}], 'Sa': [], 'Su': []}}",Celestine Mcconville,82,spring2026,"['Spring', 'Fall']",Constitutional Law Equal Protection & First Amendment
LAW 7815-01,3,W,2:45pm - 5:30pm,Kennedy Hall 233,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 885, 'endTime': 1050}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nathan Camuti,,spring2026,['Spring'],Patent Law & Practice
LAW 7816-01,3,TuTh,10:15am - 11:30am,Kennedy Hall 147,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 615, 'endTime': 690}], 'W': [], 'Th': [{'startTime': 615, 'endTime': 690}], 'F': [], 'Sa': [], 'Su': []}}",Carolyn Larmore,,spring2026,"['Spring', 'Fall']",Negotiations
LAW 7824-01,3,M,1:15pm - 4:00pm,Kennedy Hall 369,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 795, 'endTime': 960}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Patricia Ray,,spring2026,"['Spring', 'Fall']",Trademarks & Unfair Competition
LAW 7830-01,3,TuTh,2:45pm - 4:00pm,Kennedy Hall 379,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 885, 'endTime': 960}], 'W': [], 'Th': [{'startTime': 885, 'endTime': 960}], 'F': [], 'Sa': [], 'Su': []}}",Kim Tyler,,spring2026,"['Spring', 'Fall']",Entertainment Industry Contracts
LAW 7837-01,2,M,5:00pm - 6:45pm,Kennedy Hall 374,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1020, 'endTime': 1125}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Clay Stevens,,spring2026,['Spring'],Estate Planning
LAW 7850-01,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Celestine Mcconville,82,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-12,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Scott Howe,74,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-10,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",John Hall,65,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-08,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Michael Bazyler,58,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-05,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Thomas Campbell,57,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-02,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Judd Funk,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-03,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Abigail Patthoff,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-04,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Lan Cao,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-06,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Nahal Kazemi,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-07,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Henry Noyes,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-09,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Kim Tyler,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7850-11,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Stephanie Lascelles,,spring2026,"['Spring', 'Fall']",Directed Research
LAW 7854-01,2,Th,6:00pm - 7:45pm,Kennedy Hall 378,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1080, 'endTime': 1185}], 'F': [], 'Sa': [], 'Su': []}}",Faythe Gutierrez,,spring2026,"['Spring', 'Fall']",Fundamentals of Inhouse Corporate Practice
LAW 7855-01,3,W,8:45am - 11:30am,Kennedy Hall 369,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 525, 'endTime': 690}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Paula Edwards,,spring2026,['Spring'],Financial Accounting
LAW 7860-01,1-4,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Celestine Mcconville,82,spring2026,"['Spring', 'Fall']",Law Review
LAW 7861-01,1-4,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",John Bishop,,spring2026,"['Spring', 'Fall']",Skills Competitions
LAW 7928-01,3,MW,4:30pm - 5:45pm,Kennedy Hall 369,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 990, 'endTime': 1065}], 'Tu': [], 'W': [{'startTime': 990, 'endTime': 1065}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",John Hall,65,spring2026,"['Spring', 'Fall']",Advanced Topic: Art and Cultural Heritage Law
LAW 7934-01,2,Tu,6:00pm - 7:50pm,Kennedy Hall 147,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1080, 'endTime': 1190}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jonathan Fish,,spring2026,"['Spring', 'Fall']",California Street Gangs
LAW 7941-01,2-3,TBA,TBA,Kennedy Hall 347,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",George Willis,,spring2026,"['Spring', 'Fall']",Tax Law Clinic
LAW 7942-01,4,M,6:00pm - 8:00pm,KH Trial Courtroom 255,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1080, 'endTime': 1200}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Keith Bogardus,,spring2026,"['Spring', 'Fall']",Criminal Prosecution Clinic
LAW 7944-01,3,TuTh,4:15pm - 5:30pm,Kennedy Hall 233,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 975, 'endTime': 1050}], 'W': [], 'Th': [{'startTime': 975, 'endTime': 1050}], 'F': [], 'Sa': [], 'Su': []}}",Anthony Geraci,,spring2026,"['Spring', 'Fall']",Client Development & Marketing
LAW 7945-01,4,Tu,5:00pm - 7:00pm,KH Trial Courtroom 255,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1020, 'endTime': 1140}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Laura Jose,,spring2026,"['Spring', 'Fall']",Criminal Defense Clinic
LAW 7946-01,2-10,F,8:00am - 8:05am,Kennedy Hall 142,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 480, 'endTime': 485}], 'Sa': [], 'Su': []}}",Carolyn Larmore,,spring2026,"['Spring', 'Fall']",Externship I
LAW 7947-01,1-10,Sa,8:00am - 8:05am,Kennedy Hall 147,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [{'startTime': 480, 'endTime': 485}], 'Su': []}}",Carolyn Larmore,,spring2026,"['Spring', 'Fall']",Externship II
LAW 7955-01,3,M,6:00pm - 8:45pm,Kennedy Hall 152,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1080, 'endTime': 1245}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Judd Funk,,spring2026,"['Spring', 'Fall']",Entertainment Financing
LBST 203-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Quaylan Allen,79,spring2026,"['Spring', 'Fall']",Introduction to Research Methods in Education
LBST 240-01,3,MW,1:00pm - 2:15pm,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Colette O'Bannion,,spring2026,['Spring'],Literature and Literacy: Children & Adolescents
LBST 301-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Jillian Wood,71,spring2026,"['Spring', 'Fall']","Organizations, Ethics, and Society"
LBST 402-01,3,TuTh,2:30pm - 3:45pm,Reeves Hall SED Reading Lb 1,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Kristen Guttenplan,,spring2026,"['Spring', 'Fall']",Elementary Physical Education
LBST 492-01,3,TuTh,11:30am - 12:45pm,Reeves Hall 120,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Jillian Wood,71,spring2026,['Spring'],Senior Capstone
LEAD 101-05,3,TuTh,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1035}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1035}], 'F': [], 'Sa': [], 'Su': []}}",Quintin Robinson,,spring2026,"['Spring', 'Fall']",Introduction to Leadership: Principles & Practices
LEAD 101-06,3,MW,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1125}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1125}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Aaron Perry,,spring2026,"['Spring', 'Fall']",Introduction to Leadership: Principles & Practices
LEAD 260-01,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",George Mcguirk,,spring2026,"['Spring', 'Fall']",The Leader as Teacher and Coach
LEAD 301-02,3,TuTh,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1035}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1035}], 'F': [], 'Sa': [], 'Su': []}}",Michael Moodian,90,spring2026,"['Spring', 'Fall']",Theory and Practice of Leadership
LEAD 301-03,3,TuTh,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Michael Moodian,90,spring2026,"['Spring', 'Fall']",Theory and Practice of Leadership
LEAD 301-01,3,TuTh,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Stephen Presley,55,spring2026,"['Spring', 'Fall']",Theory and Practice of Leadership
LEAD 302-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Gregory Warren,79,spring2026,"['Spring', 'Fall']",Developing Effective Teams: Understanding Yourself and Others
LEAD 302-02,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Gregory Warren,79,spring2026,"['Spring', 'Fall']",Developing Effective Teams: Understanding Yourself and Others
LEAD 310-01,3,TuTh,8:30am - 9:45am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 510, 'endTime': 585}], 'W': [], 'Th': [{'startTime': 510, 'endTime': 585}], 'F': [], 'Sa': [], 'Su': []}}",Gregory Warren,79,spring2026,"['Spring', 'Fall']","Emotional Intelligence, Leadership and the Good Life"
LEAD 310-02,3,MW,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",George Mcguirk,,spring2026,"['Spring', 'Fall']","Emotional Intelligence, Leadership and the Good Life"
LEAD 310-03,3,MW,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nick Irwin,,spring2026,"['Spring', 'Fall']","Emotional Intelligence, Leadership and the Good Life"
LEAD 310-04,3,MW,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1125}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1125}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nick Irwin,,spring2026,"['Spring', 'Fall']","Emotional Intelligence, Leadership and the Good Life"
LEAD 315-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Quintin Robinson,,spring2026,"['Spring', 'Fall']",Diversity and Inclusion in Leadership
LEAD 315-02,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Andrew Matschiner,,spring2026,"['Spring', 'Fall']",Diversity and Inclusion in Leadership
LEAD 320-01,3,TuTh,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Todd Schmidt,77,spring2026,"['Spring', 'Fall']","Great Leaders: Ethics, Passion and Service"
LEAD 360-01,3,M,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kyle Milligan,,spring2026,"['Spring', 'Fall']",Sports in Contemporary Society: A Leadership Perspective
LEAD 396-01,3,TuTh,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Laura Burns,,spring2026,['Spring'],Gender and Leadership
LEAD 397-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Gregory Warren,79,spring2026,"['Spring', 'Fall']",Leading as a Way of Serving: Pursuing Your Purpose in Life and Work
LEAD 401-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Stephen Presley,55,spring2026,"['Spring', 'Fall']","Mindfulness, Leadership and Organizations"
LEAD 497-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Tara Widner,,spring2026,"['Spring', 'Fall']",Senior Seminar: Leadership Integrative Capstone
MATH 100-04,4,MW,5:30pm - 7:10pm,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1150}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1150}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Esther Martinez,59,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 100-03,4,MWF,4:00pm - 5:07pm,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1027}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1027}], 'Th': [], 'F': [{'startTime': 960, 'endTime': 1027}], 'Sa': [], 'Su': []}}",Jennifer Davis,32,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 100-01,4,MWF,1:00pm - 2:07pm,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 847}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 847}], 'Th': [], 'F': [{'startTime': 780, 'endTime': 847}], 'Sa': [], 'Su': []}}",Nicol Howard,,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 100-05,4,TuTh,8:05am - 9:45am,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 485, 'endTime': 585}], 'W': [], 'Th': [{'startTime': 485, 'endTime': 585}], 'F': [], 'Sa': [], 'Su': []}}",Thomas Shirey,,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 100-06,4,TuTh,5:30pm - 7:10pm,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1150}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1150}], 'F': [], 'Sa': [], 'Su': []}}",Christian Jaureguy,,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 100-07,4,TuTh,5:30pm - 7:10pm,Hashinger Science Center 129,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1150}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1150}], 'F': [], 'Sa': [], 'Su': []}}",Scarlett Trinidad,,spring2026,"['Spring', 'Fall']",Learning and Studying Mathematics for Understanding
MATH 101-01,4,MWF,1:00pm - 2:07pm,Hashinger Science Center 129,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 847}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 847}], 'Th': [], 'F': [{'startTime': 780, 'endTime': 847}], 'Sa': [], 'Su': []}}",Jennifer Davis,32,spring2026,"['Spring', 'Fall']",Developing Mathematical and Study Skills for STEM
MATH 108-02,3,TuTh,4:00pm - 5:15pm,Hashinger Science Center 111,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1035}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1035}], 'F': [], 'Sa': [], 'Su': []}}",Jess Boling,26,spring2026,"['Spring', 'Fall']",The Nature of Mathematics
MATH 108-03,3,TuTh,5:30pm - 6:45pm,Hashinger Science Center 111,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Jess Boling,26,spring2026,"['Spring', 'Fall']",The Nature of Mathematics
MATH 108-01,3,TuTh,2:30pm - 3:45pm,Hashinger Science Center 111,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Olin Li,,spring2026,"['Spring', 'Fall']",The Nature of Mathematics
MATH 108-04,3,MWF,8:00am - 8:50am,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 480, 'endTime': 530}], 'Tu': [], 'W': [{'startTime': 480, 'endTime': 530}], 'Th': [], 'F': [{'startTime': 480, 'endTime': 530}], 'Sa': [], 'Su': []}}",Reza Rezaei,,spring2026,"['Spring', 'Fall']",The Nature of Mathematics
MATH 108-05,3,MWF,9:00am - 9:50am,Hashinger Science Center 127,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 540, 'endTime': 590}], 'Tu': [], 'W': [{'startTime': 540, 'endTime': 590}], 'Th': [], 'F': [{'startTime': 540, 'endTime': 590}], 'Sa': [], 'Su': []}}",Reza Rezaei,,spring2026,"['Spring', 'Fall']",The Nature of Mathematics
MATH 109-03,3,MWF,11:00am - 11:50am,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 660, 'endTime': 710}], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 710}], 'Th': [], 'F': [{'startTime': 660, 'endTime': 710}], 'Sa': [], 'Su': []}}",Yatri Shukla,77,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
MATH 109-04,3,MWF,12:00pm - 12:50pm,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 720, 'endTime': 770}], 'Tu': [], 'W': [{'startTime': 720, 'endTime': 770}], 'Th': [], 'F': [{'startTime': 720, 'endTime': 770}], 'Sa': [], 'Su': []}}",Yatri Shukla,77,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
MATH 109-01,3,MWF,9:00am - 9:50am,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 540, 'endTime': 590}], 'Tu': [], 'W': [{'startTime': 540, 'endTime': 590}], 'Th': [], 'F': [{'startTime': 540, 'endTime': 590}], 'Sa': [], 'Su': []}}",Susan Mikhail,,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
MATH 109-02,3,MWF,10:00am - 10:50am,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 650}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 650}], 'Th': [], 'F': [{'startTime': 600, 'endTime': 650}], 'Sa': [], 'Su': []}}",Susan Mikhail,,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
MATH 109-05,3,MW,5:30pm - 6:45pm,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1125}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1125}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Zair Ibragimov,,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
MATH 109-06,3,MW,4:00pm - 5:15pm,Beckman Hall 205,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Zair Ibragimov,,spring2026,"['Spring', 'Fall']",Calculus With Applications in Business and Social Sciences
