class,credits,displayDays,displayTime,location,occurrenceData,professor,professorRating,semester,semestersOffered,title
BUS 607-01,3,Th,4:00pm - 6:50pm,Beckman Hall 204,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Mitchell Warachka,,spring2026,"['Spring', 'Fall']",Financial Management
BUS 609-01,3,M,1:00pm - 3:50pm,Beckman Hall 203,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 950}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Charu Sinha,83,spring2026,['Spring'],Business Analytics
BUS 609-02,3,M,4:00pm - 6:50pm,Beckman Hall 203,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Charu Sinha,83,spring2026,['Spring'],Business Analytics
BUS 610-01,4,Tu/Sa,7:00pm/9:00am - 9:50pm/5:00pm,Beckman Hall 205/TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [{'startTime': 540, 'endTime': 1020}], 'Su': []}}",Noel Murray,,spring2026,"['Spring', 'Fall']",Understanding the Global Business Environment
BUS 612-01,4,Th/Sa/Sa,4:00pm/8:00am/1:00pm - 6:50pm/12:00pm/5:00pm,Beckman Computer Lab 206A/TBA/TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [{'startTime': 480, 'endTime': 720}, {'startTime': 780, 'endTime': 1020}], 'Su': []}}",Adam Clark,,spring2026,"['Spring', 'Fall']",Strategic Management
BUS 612-02,4,M/Sa/Sa,7:00pm/1:00pm/8:00am - 9:50pm/5:00pm/12:00pm,Beckman Hall 105/TBA/TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [{'startTime': 780, 'endTime': 1020}, {'startTime': 480, 'endTime': 720}], 'Su': []}}",Adam Clark,,spring2026,"['Spring', 'Fall']",Strategic Management
BUS 621-01,3,MW,1:00pm - 2:15pm,Beckman Hall 102,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Fadel Lawandy,61,spring2026,"['Spring', 'Fall']",Investments
BUS 621-02,3,TuTh,10:00am - 11:15am,Beckman Hall 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Fadel Lawandy,61,spring2026,"['Spring', 'Fall']",Investments
BUS 626-01,3,Tu,7:00pm - 9:50pm,Beckman Hall 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Charlene Chu,46,spring2026,['Spring'],Consumer Behavior
BUS 628-01,3,M,7:00pm - 9:50pm,Beckman Hall 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Carlos Nunez,,spring2026,"['Spring', 'Fall']",International Finance
BUS 630-02,3,M,7:00pm - 9:50pm,Beckman Hall 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Raj Mitra,,spring2026,"['Spring', 'Fall']",New Product Development
BUS 632-01,3,M,7:00pm - 9:50pm,Beckman Hall 204,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Zhi Li,,spring2026,"['Spring', 'Fall']",Financial Reporting and Analysis
BUS 638-01,3,M,7:00pm - 9:50pm,Beckman Hall 101,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Niklas Myhr,88,spring2026,"['Spring', 'Fall']",Digital and Social Media Marketing
BUS 641-01,3,Th,7:00pm - 9:50pm,Beckman Hall 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Fadel Lawandy,61,spring2026,"['Spring', 'Fall']",Portfolio Management
BUS 658-01,3,Th,7:00pm - 9:50pm,Beckman Hall Auditorium 104,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Seth Benzell,47,spring2026,['Spring'],Information Systems in Digital Times
BUS 675-01,3,TuTh,5:30pm - 6:45pm,Beckman Hall 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Dylan Walker,,spring2026,['Spring'],Advanced Business Machine Learning
BUS 682-01,3,M,4:00pm - 6:50pm,Beckman Hall 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Brett Danaher,70,spring2026,['Spring'],Capstone in Applied Analytics
BUS 684-01,3,W,4:00pm - 6:50pm,Beckman Hall 107,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Brett Danaher,70,spring2026,['Spring'],Digital Transformation of the Entertainment Industries
CCI 100-01,3,TuTh,8:30am - 9:45am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 510, 'endTime': 585}], 'W': [], 'Th': [{'startTime': 510, 'endTime': 585}], 'F': [], 'Sa': [], 'Su': []}}",Alicia Boyce,,spring2026,"['Spring', 'Fall']",Introduction to Creative and Cultural Industries
CCI 100-02,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Alicia Boyce,,spring2026,"['Spring', 'Fall']",Introduction to Creative and Cultural Industries
CCI 203-01,3,Tu,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1140, 'endTime': 1310}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ryan Haley,,spring2026,"['Spring', 'Fall']",Contemporary Issues in Creative and Cultural Industries
CCI 203-02,3,MW,4:00pm - 5:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Keir Pearson,,spring2026,"['Spring', 'Fall']",Contemporary Issues in Creative and Cultural Industries
CCI 301-01,3,MW,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1050, 'endTime': 1125}], 'Tu': [], 'W': [{'startTime': 1050, 'endTime': 1125}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Keir Pearson,,spring2026,"['Spring', 'Fall']",Studies in Cultural Institutions
CCI 302-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Rachel Mont-Greenlee,,spring2026,"['Spring', 'Fall']",Cultural Memory
CCI 303-01,3,TuTh,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Alicia Boyce,,spring2026,"['Spring', 'Fall']",Cultural Organization Management
CCI 303-02,3,TuTh,5:30pm - 6:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1125}], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1125}], 'F': [], 'Sa': [], 'Su': []}}",Alicia Boyce,,spring2026,"['Spring', 'Fall']",Cultural Organization Management
CCI 304-01,3,W,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ryan Haley,,spring2026,"['Spring', 'Fall']",Creative and Cultural Industries in Practice
CCI 304-02,3,Th,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Rachel Mont-Greenlee,,spring2026,"['Spring', 'Fall']",Creative and Cultural Industries in Practice
CCI 305-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Patrick Fuery,75,spring2026,"['Spring', 'Fall']",Creative and Cultural Studies
CCI 305-02,3,TuTh,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Patrick Fuery,75,spring2026,"['Spring', 'Fall']",Creative and Cultural Studies
CCI 490-80,,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Patrick Fuery,75,spring2026,"['Fall', 'Spring']",Independent Internship
CENG 231-01,3,TuTh,8:30am - 9:45am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 510, 'endTime': 585}], 'W': [], 'Th': [{'startTime': 510, 'endTime': 585}], 'F': [], 'Sa': [], 'Su': []}}",Emad Arasteh,39,spring2026,"['Spring', 'Fall']",Systems Programming
CENG 231L-01,1,Tu,10:00am - 10:50am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 650}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Emad Arasteh,39,spring2026,"['Spring', 'Fall']",Lab - Systems Programming
CENG 231L-02,1,Th,10:00am - 10:50am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 600, 'endTime': 650}], 'F': [], 'Sa': [], 'Su': []}}",Emad Arasteh,39,spring2026,"['Spring', 'Fall']",Lab - Systems Programming
CENG 298-01,1,M,10:00am - 10:50am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 650}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nicole Wagner,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-02,1,W,10:00am - 10:50am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 650}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nicole Wagner,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-03,1,W,11:00am - 11:50am,Keck Center 130 Computation Sc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 660, 'endTime': 710}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Michael Smith,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-04,1,F,11:00am - 11:50am,Keck Center 130 Computation Sc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 660, 'endTime': 710}], 'Sa': [], 'Su': []}}",Michael Smith,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-05,1,W,12:00pm - 12:50pm,Keck Center 153 Circuit Design,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 720, 'endTime': 770}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tally Holcombe,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-06,1,M,12:00pm - 12:50pm,Keck Center 153 Circuit Design,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 720, 'endTime': 770}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tally Holcombe,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-07,1,Th,7:00pm - 7:50pm,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1190}], 'F': [], 'Sa': [], 'Su': []}}",Farid Parvini,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-08,1,Th,8:00pm - 8:50pm,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1200, 'endTime': 1250}], 'F': [], 'Sa': [], 'Su': []}}",Farid Parvini,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 298-09,1,M,9:00am - 9:50am,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 540, 'endTime': 590}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Timothy Springer,,spring2026,"['Spring', 'Fall']",Computer Engineering Colloquium
CENG 330-01,3,TuTh,10:00am - 11:15am,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Maryam Etezadbrojerdi,72,spring2026,"['Spring', 'Fall']",Digital Logic Design I
CENG 330-02,3,TuTh,11:30am - 12:45pm,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Maryam Etezadbrojerdi,72,spring2026,"['Spring', 'Fall']",Digital Logic Design I
CENG 330L-01,1,W,9:00am - 9:50am,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 540, 'endTime': 590}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Sergio Torres,,spring2026,"['Spring', 'Fall']",Lab - Digital Logic Design I
CENG 330L-02,1,W,2:30pm - 3:20pm,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 920}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kevin Le,,spring2026,"['Spring', 'Fall']",Lab - Digital Logic Design I
CENG 351-01,3,MW,1:00pm - 2:15pm,Keck Center 153 Circuit Design,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Mark Harrison,69,spring2026,"['Spring', 'Fall']",Computer Architecture I
CENG 351-02,3,MWF,8:00am - 8:50am,Keck Center 130 Computation Sc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 480, 'endTime': 530}], 'Tu': [], 'W': [{'startTime': 480, 'endTime': 530}], 'Th': [], 'F': [{'startTime': 480, 'endTime': 530}], 'Sa': [], 'Su': []}}",Ismieal Muhsin,,spring2026,"['Spring', 'Fall']",Computer Architecture I
CENG 370-01,3,TuTh,2:30pm - 3:45pm,Keck Center 153 Circuit Design,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Nooshin Estakhri,,spring2026,"['Spring', 'Fall']",Topics in Computer Engineering
CENG 370-02,3,MW,4:00pm - 5:15pm,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Alireza Mehrnia,,spring2026,"['Spring', 'Fall']",Topics in Computer Engineering
CENG 381-01,3,TuTh,11:30am - 12:45pm,KC N214 Swenson Hall Sig&Cyber,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Emad Arasteh,39,spring2026,"['Spring', 'Fall']",Modeling and Simulation
CENG 465-01,3,TuTh,2:30pm - 3:45pm,KC N216 Swenson Hall Cir&Struc,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Peiyi Zhao,52,spring2026,['Spring'],Integrated Circuit Design I
CES 101-01,3,Th,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Jorge Rodriguez,72,spring2026,"['Spring', 'Fall']",Community Engagement through Service Learning
CES 102-01,3,TuTh,10:00am - 11:15am,Reeves Hall SED Reading Lb 1,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Jorge Rodriguez,72,spring2026,"['Spring', 'Fall']",Social Construction of Difference
CES 102-02,3,TuTh,11:30am - 12:45pm,Reeves Hall SED Reading Lb 1,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Jorge Rodriguez,72,spring2026,"['Spring', 'Fall']",Social Construction of Difference
CES 103-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jamie Gravell,,spring2026,"['Spring', 'Fall']",Helping Professions
CES 103-02,3,TuTh,8:30am - 9:45am,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 510, 'endTime': 585}], 'W': [], 'Th': [{'startTime': 510, 'endTime': 585}], 'F': [], 'Sa': [], 'Su': []}}",Margie Curwen,68,spring2026,"['Spring', 'Fall']",Helping Professions
CES 103-03,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Margie Curwen,68,spring2026,"['Spring', 'Fall']",Helping Professions
CES 103-04,3,MW,2:30pm - 3:45pm,Reeves Hall SED Reading Lb 1,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Margie Curwen,68,spring2026,"['Spring', 'Fall']",Helping Professions
CES 150-01,3,TuTh,1:00pm - 2:15pm,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Lisa Boskovich,,spring2026,"['Spring', 'Fall']",Introduction to Disability Studies
CES 203-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Quaylan Allen,79,spring2026,"['Spring', 'Fall']",Introduction to Research Methods in Education
CES 204-01,3,TuTh,10:00am - 11:15am,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Corinna Hathuc,,spring2026,"['Spring', 'Fall']",Exploring Theories of Learning
CES 206-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Stephany Cuevas,,spring2026,"['Spring', 'Fall']",Schools in Society
CES 207-01,3,TuTh,10:00am - 11:15am,Argyros Forum Auditorium 202,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Brian Alters,88,spring2026,"['Spring', 'Fall']",Walt Disney and Charles Darwin: The Pursuit of Happiness and Knowledge
CES 301-01,3,TuTh,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Jillian Wood,71,spring2026,"['Spring', 'Fall']","Organization, Ethics, and Society"
CES 302-01,3,W,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Stephany Cuevas,,spring2026,"['Spring', 'Fall']","Family, School, and Community Partnerships"
CES 303-01,3,W,4:00pm - 6:50pm,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Colette O'Bannion,,spring2026,"['Spring', 'Fall']",Education Through Life Transitions
